Manx,English
,
"O YEE, ta liorish dty phooar niartal er n’yannoo dy-chooilley nhee ass veg; ren myrgeddin (lurg da reddyn elley ve soit ayns order) pointeil dy nee ass dooinney (va er ny chroo lurg dty yalloo as dty chaslys hene) yinnagh ben e toshiaght y ghoaill; as liorish sniemmey ad cooidjagh, dynsee oo dooin nagh beagh eh dy-bragh lowal dy scarrey adsyn v’ow uss liorish Poosey er n’yannoo unnane; O Yee, oo t’er chasherickey yn stayd Phoosee gys lheid y folliaght ooasle, ayn dy vel er ny chowraghey as er ny hoiaghey roïn yn poosey spyrrydoil, as yn unnaneys ta eddyr Creest as e Agglish; Jeeagh dy-myghinagh orroo shoh dty harvaantyn, dy vod chammah yn dooinney shoh graih y choyrt da’n ven echey cordail rish dty Ghoo, (myr hug Creest graih da’n ven phoost echey yn Agglish, hug eh hene er y son, coyrt graih jee as jannoo mooar jee, dy-jarroo myr yn eill echey hene;) as myrgeddin dy vod y ven shoh ve graihagh as dooie, firrinagh as biallagh da e sheshey; as ayns dy-chooilley fea, sheeltys, as shee, ve goaill lurg mraane-poost dy ymmyrkey fudagh as crauee. O Hiarn, bannee ad ny-neesht, as giall daue dty reeriaght dy-bragh farraghtyn y gheddyn myr eiraght, trooid Yeesey Creest nyn Jiarn. Amen.","O GOD, who by thy mighty power hast made all things of nothing, who also (after other things set in order) didst appoint, that out of man (created after thine own image and similitude) woman should take her beginning; and, knitting them together, didst teach that it should never be lawful to put asunder those whom thou by Matrimony hadst made one: O God, who hast consecrated the state of Matrimony to such an excellent mystery, that in it is signified and represented the spiritual marriage and unity betwixt Christ and his Church: Look mercifully upon these thy servants, that both this man may love his wife, according to thy Word, (as Christ did love his spouse the Church, who gave himself for it, loving and cherishing it even as his own flesh,) and also that this woman may be loving and amiable, faithful and obedient to her husband; and in all quietness, sobriety and peace, be a follower of holy and godly matrons. O Lord, bless them both, and grant them to inherit thy everlasting kingdom, through Jesus Christ our Lord. Amen."
,
"Then shall the Priest say,",
"YEE Ooilley-niartal, ren ec y toshiaght croo nyn ghied ayr as moir, Adam as Aaue, as ren casherickey as ad y choyrt cooidjagh ayns poosey; dy deayrt eh erriuish berchys e ghrayse, dy gasherickey as dy bannee eh shiu, dy vod shiu eh y wooiys chammah ayns corp as annym, as beaghey cooidjagh ayns graih crauee gys jerrey nyn mea. Amen.","ALMIGHTY God, who at the beginning did create our first parents, Adam and Eve, and did sanctify and join them together in marriage; Pour upon you the riches of his grace, sanctify and bless you, that ye may please him both in body and soul, and live together in holy love unto your lives end. Amen."
,
"After which, if there be no Sermon declaring the duties of Man and Wife, the Minister shall read as followeth:",
"OOILLEY shiuish ta poost, ny ta kiarail dy ghoaill yn stayd poosee casherick erriu, clasht-jee cre ta’n Scriptyr casherick dy ghra mychione currym deiney-poost gys ny mraane oc, as ny mraane gys ny deiney-poost oc.","ALL ye that are married, or that intend to take the holy estate of Matrimony upon you, hear what the holy Scripture doth say as touching the duty of husbands towards their wives, and wives towards their husbands."
"Ta’n Noo Paul ayns y Screeuyn echey gys ny Ephesianee, yn wheiggoo chabdil, coyrt yn saarey shoh da dy-chooilley ghooinney poost; Gheiney-poost, cur-jee graih da ny mraane eu, dy-jarroo myr hug Creest myrgeddin graih da’n Agglish, as hug eh eh-hene er y son, dy voddagh eh ee y chasherickey, as y ghlenney lesh niee dy ushtey, liorish y Goo (sic); dy voddagh eh ee y hoiaghey magh da hene ny Agglish gloyroil fegooish spot ny cron, ny veg y lheid: agh dy voddagh ee ’ve casherick, as fegooish lheamys erbee. Myr shen lhisagh deiney graih y choyrt da ny mraane oc myr da ny kirp oc hene: eshyn shynney lesh e ven, shynney lesh eh hene. Son cha ren rieau dooinney foast dwoaie ’choyrt da’n eill echey hene, agh t’eh dy veaghey as jannoo mooar jeh, myr ta’n Chiarn jeh’n Agglish; son ta shinyn oltyn jeh e chorp, jeh’n eill, as jeh ny craueyn echey. Er-yn-oyr shoh faagee dooinney e ayr as e voir, as bee eh er ny sniemmey gys e ven; as bee ad ny-neesht un eill. Ta shoh folliaght mooar; agh ta mee loayrt mychione Creest as yn Agglish. Ny-yeih, lhig da dagh unnane euish er-lheh graih y choyrt da e ven, dy-jarroo myr da hene.","Saint Paul, in his Epistle to the Ephesians, the fifth Chapter, doth give this commandment to all married men; Husbands, love your wives, even as Christ also loved the Church, and gave himself for it; that he might sanctify and cleanse it with the washing of water, by the word; that he might present it to himself a glorious Church, not having spot or wrinkle, or any such thing; but that it should be holy, and without blemish. So ought men to love their wives as their own bodies: He that loveth his wife, loveth himself. For no man ever yet hated his own flesh, but nourisheth and cherisheth it, even as the Lord the Church; for we are members of his body, of his flesh, and of his bones. For this cause shall a man leave his father and mother, and shall be joined unto his wife, and they two shall be one flesh. This is a great mystery: but I speak concerning Christ and the Church. Nevertheless, let every one of you in particular so love his wife even as himself."
"Er yn aght shoh ta’n Noo Paul cheddin, scrieu gys ny Colossianee, loayrt myr shoh rish dy-chooilley ghooinney poost; Gheiney-poost, cur-jee graih da ny mraane eu, as ny bee-jee sharroo nyn ’oi oc.","Likewise the same Saint Paul, writing to the Colossians, speaketh thus to all men that are married; Husbands, love your wives, and be not bitter against them."
"Clasht-jee myrgeddin cre ta’n Noo Peddyr, Ostyl Chreest, va ’hene ny ghooinney-poost, dy ghra roosyn ta poost; Shiuish gheiney-poost, jean-jee beaghey marish ny mraane-poost eu cordail rish tushtey, cur onnor da’n ven, myr da’n saagh (sic) s’annooinee, as myr co-eiraghyn jeh grayse y vea; nagh bee ny padjeryn eu er nyn lhiettal.","Hear also what Saint Peter, the Apostle of Christ, who was himself a married man, saith unto them that are married; Ye husbands, dwell with your wives according to knowledge, giving honour unto the wife, as unto the weaker vessel, and as being heirs together of the grace of life; that your prayers be not hindered."
"Choud shoh ta shiu er chlashtyn currym y dooinney-poost gys y ven. Nish myrgeddin, Shiuish vraane-poost, clasht-jee as ynsee-jee nyn gurrym gys ny deiney-poost eu, dy-jarroo myr te dy-plain soit magh ayns y Scriptyr casherick.","Hitherto ye have heard the duty of the husband toward the wife. Now likewise, ye wives, hear and learn your duties toward your husbands, even as it is plainly set forth in holy Scripture."
"Ta’n Noo Paul, ayns y Screeuyn roïe enmyssit gys ny Ephesianee, gynsaghey shiu myr shoh: Shiuish vraane-poost, jean-jee shiu hene y injillaghey gys ny deiney-poost eu, myr gys y Chiarn; son y dooinney kione y ven, dy-jarroo myr ta Creest kione yn Agglish: as eshyn fendeilagh y chorp. Shen-y-fa myr ta’n Agglish er ny hoiaghey fo Creest, myr shen lhig da ny mraane-poost ve er ny injillaghey gys ny deiney-poost oc ayns dy-chooilley nhee. As reesht t’eh gra, Jeeagh dy der y ven arrym da e sheshey.","Saint Paul, in the aforenamed Epistle to the Ephesians, teacheth you thus; Wives, submit yourselves unto your own husbands, as unto the Lord. For the husband is the head of the wife, even as Christ is the head of the Church: and he is the Saviour of the body. Therefore as the Church is subject unto Christ; so let the wives be to their own husbands in every thing. And again he saith, Let the wife see that she reverence her husband."
"As ayns y Screeuyn echey gys ny Colossianee, ta’n Noo Paul coyrt diu yn lessoon giare shoh; Vraane-poost, injil-jee shiu hene gys ny deiney-poost eu hene, myr te cooie ayns y Chiarn.","And in his Epistle to the Colossians, Saint Paul giveth you this short lesson; Wives, submit yourselves unto your own husbands, as it is fit in the Lord."
"Ta’n Noo Peddyr myrgeddin gynsaghey shiu feer vie, gra myr shoh; Shiuish vraane-poost, bee-jee ayns biallys da ny sheshaghyn eu; my ta veg jeusyn nagh vel biallagh da’n ghoo, dy vod ad myrgeddin fegooish y goo (sic) ve er nyn gosney liorish ymmyrkey-bea ny mraane; tra t’ad cur-my-ner yn ymmyrkey-sheelt eu ayns aggle Yee. Yn soiaghey magh eu ayns nyn goamrey ny lhig da ve shen er y cheu-mooie jeh fee yn folt, as ceau airh, ny cur erriu coamrey [moyrnagh]; agh lhig da ve yn dooinney follit ayns y chree, ayns shen nagh jed naardey, dy-jarroo yn coamrey dy spyrryd meen as feagh, ta mooar soit jeh ayns shilley Yee. Son er yn aght shoh ’sy chenn earish ren ny mraane crauee myrgeddin, va coyrt nyn dreishteil ayns Jee, ad hene y choamrey, ayns biallys da ny deiney-poost oc hene; dy-jarroo myr ren Sarah biallys y choyrt da Abraham, genmys eh ny hiarn; ny inneenyn eck’s ta shiuish, choud as nee shiu dy-mie, as ny bee-jee agglit veih nyn gurrym lesh seaghyn erbee.","Saint Peter also doth instruct you very well, thus saying; Ye wives, be in subjection to your own husbands; that, if any obey not the word, they also may without the word be won by the conversation of the wives; while they behold your chaste conversation coupled with fear. Whose adorning let it not be that outward adorning of plaiting the hair, and of wearing of gold, or of putting on of apparel: but let it be the hidden man of the heart, in that which is not corruptible, even the ornament of a meek and quiet spirit, which is in the sight of God of great price. For after this manner in the old time the holy women also who trusted in God adorned themselves, being in subjection unto their own husbands; even as Sarah obeyed Abraham, calling him Lord: whose daughters ye are as long as ye do well, and are not afraid with any amazement."
,
,
,
,
,
,
,
"SHEE dy row gys y thie shoh, as dauesyn ooilley ta cummal ayn.","PEACE be to this house, and to all that dwell in it."
,
,
"NY cooinee, Hiarn, er ny loghtyn ain, ny loghtyn nyn shenn-ayraghyn roïn; Ymmyrk lhien, Hiarn vie, ymmyrk lesh dty phobble, t’ow er chionnaghey reesht lesh dt’ uill smoo ooasle, as ny bee corree rooin son dy-bragh.","REMEMBER not, Lord, our iniquities, nor the iniquities of our forefathers. Spare us, good Lord, spare thy people, whom thou hast redeemed with thy most precious blood, and be not angry with us for ever."
"Ans. Ymmyrk lhien, Hiarn vie.","Spare us, good Lord."
,
,
Lhig dooin padjer y ghoaill.,Let us pray.
"Hiarn, jean myghin orrin.","Lord, have mercy upon us."
"Chreest, jean myghin orrin.","Christ, have mercy upon us."
"Hiarn, jean myghin orrin.","Lord, have mercy upon us."
,
"AYR ain, t’ayns niau; Casherick dy row dt’ Ennym. Dy jig dty reeriaght. Dt’ aigney dy row jeant er y thalloo, myr te ayns niau. Cur dooin nyn arran jiu as gagh-laa. As leih dooin nyn loghtyn, myr ta shin leih dauesyn ta jannoo loghtyn nyn ’oi. As ny leeid shin ayns miolagh; Agh livrey shin veih olk. Amen.","OUR Father which art in heaven, Hallowed be thy Name; Thy kingdom come; Thy will be done in earth, as it is in heaven: Give us this day our daily bread; And forgive us our trespasses, as we forgive them that trespass against us; And lead us not into temptation, but deliver us from evil. Amen."
,
"Min. O Hiarn, saue dty harvaant;","O Lord, save thy servant;"
Ans. Ta coyrt e hreishteil ayn-yd.,Which putteth his trust in thee.
Min. Cur huggeysyn cooney veih dty ynnyd casherick;,Send him help from thy holy place;
Ans. As dy-bragh dy-niartal fend eh.,And evermore mightily defend him.
Min. Ny lhig da’n noid veg y vondeish y geddyn er;,Let the enemy have no advantage of him;
Ans. Ny’n drogh-spyrryd cheet er-gerrey dy yannoo skielley da.,Nor the wicked approach to hurt him.
"Min. Bee dasyn, O Hiarn, toor lajer;","Be unto him, O Lord, a strong tower,"
Ans. Veih eddin e noid.,From the face of his enemy.
"Min. O Hiarn, clasht rish nyn badjeryn;","O Lord, hear our prayers;"
Ans. As lhig da’n accan ain cheet hoods.,And let our cry come unto thee.
,
"O HIARN, jeeagh neose veih niau, cur-my-ner, cur couyr as feaysley da shoh dty harvaant. Jeeagh er lesh sooillyn dty vyghin, cur da gerjagh as treishteil shickyr ayn-yd; fend eh veih gaue yn noid, as freill eh ayns shee as sauchys kinjagh, trooid Yeesey Creest nyn Jiarn. Amen.","O LORD, look down from heaven, behold, visit, and relieve this thy servant. Look upon him with the eyes of thy mercy, give him comfort and sure confidence in thee, defend him from the danger of the enemy, and keep him in perpetual peace and safety, through Jesus Christ our Lord. Amen."
"CLASHT rooin, Yee as Haualtagh Ooilley-niartal as smoo lane jeh dty vyghin; sheeyn magh dty vieys cliaghtit gys shoh dty harvaant ta seaghnit lesh chingys. Casherickey, ta shin guee ort, shoh dty smaghtagh ayroil dasyn; dy vod ennaghtyn jeh e annooinid niart y choyrt gys e chredjue, as firrinys gys e arrys; my she dty aigney mie eh e lhaynt y choyrt da reesht, dy vod eh yn chooid elley jeh e vea y leeideil ayns dty aggle, as gys dty ghloyr; er nonney cur grayse da myr shen dy ymmyrkey shoh dty cherraghey, lurg da jerrey v’er y vea phiantagh shoh, dy vod eh ve bio mârts ’sy vea dy-bragh farraghtyn, trooid Yeesey Creest nyn Jiarn. Amen.","HEAR us, Almighty and most merciful God and Saviour; extend thy accustomed goodness to this thy servant who is grieved with sickness. Sanctify, we beseech thee, this thy fatherly correction to him; that the sense of his weakness may add strength to his faith, and seriousness to his repentance. That, if it shall be thy good pleasure to restore him to his former health, he may lead the residue of his life in thy fear, and to thy glory: or else give him grace so to take thy visitation, that, after this painful life ended, he may dwell with thee in life everlasting; through Jesus Christ our Lord. Amen."
"Then shall the Minister exhort the sick Person after this form, or other like.",
"VRAAR ghraihagh, toigg shoh, dy nee Jee Ooilley-niartal Chiarn bea as baase (sic), as jeh dy-chooilley nhee ta bentyn huc, lheid as aagid, niart, slaynt, eash, annooinid, as chingys. Shen-y-fa, cre-erbee ta dty hingys, bee shickyr jeh dy nee laue Yee eh. As cre-erbee ta’n oyr dy vel y chingys shoh er ny choyrt ort; edyr eh ’ve dy phrowal dty veenid son sampleyr da sleih elley, as dy vod dty chredjue v’er ny gheddyn ayns laa’n Chiarn, feeu-moylley, gloyroil, as ooasle, gys bishaghey gloyr as maynrys dy-bragh beayn; ny er ny choyrt dty raad dy smaghtaghey as dy lhiasaghey cre-erbee t’ayn-yd ta coyrt jymmoose er dty Ayr flaunyssagh; toigg dy-shickyr, my t’ow dy-firrinagh arryssagh son dty pheccaghyn, as gymmyrkey dty hingys dy-meen, treishteil ayns myghin Yee er graih e Vac deyr Yeesey Creest, as chebbal dasyn booise imlee son e smaghtagh ayroil, ginjillaghey oo hene dy-slane gys e aigney, dy jyndaa eh gys dty vondeish, as ver eh oo er dty hoshiaght ayns y raad cair ta leeideil gys y vea dy-bragh farraghtyn.","DEARLY beloved, know this, that Almighty God is the Lord of life and death, and of all things to them pertaining, as youth, strength, health, age, weakness, and sickness. Wherefore, whatsoever your sickness is, know you certainly, that it is God's visitation. And for what cause soever this sickness is sent unto you, whether it be to try your patience for the example of others, and that your faith may be found in the day of the Lord, laudable, glorious, and honourable, to the increase of glory and endless felicity; or else it be sent unto you to correct and amend in you whatsoever doth offend the eyes of your heavenly Father; know you certainly, that if you truly repent you of your sins, and bear your sickness patiently, trusting in God's mercy for his dear Son Jesus Christ's sake, and render unto him humble thanks for his fatherly visitation, submitting yourself wholly unto his will, it shall turn to your profit, and help you forward in the right way that leadeth unto everlasting life."
,
"GOW er-y-fa shen lesh aigney mie kerraghey yn Chiarn; Son (myr ta’n Noo Paul dy ghra ’sy nah Chabdil yeig jeh e Screeuyn gys ny Hebrewnee) ta’n Chiarn smaghtaghey eshyn shynney lesh, as custey dagh mac jeh t’eh jannoo soiagh. My ta shiu gymmyrkey smaght, ta Jee dellal riu myr rish e chloan; son cre’n lhiannoo eh nagh vel e ayr dy smaghtaghey? Agh my ta shiu faagit dyn (sic) smaght, ta cheet er ayrn dagh unnane; eisht ta shiu oanjyragh, as cha nee cloan dooie. Marish shoh, ta nyn ayraghyn dooghyssagh er smaghtaghey shin, as hug shin arrym daue: nagh bee mayd foddey smoo ayns biallys da Ayr ny spyrrydyn, as myr shen ’ve bio? Son ren adsyn dy-jarroo shin y smaghtaghey son earish yiare lurg nyn aigney hene, agh eshyn son nyn vondeish, dy voddagh shin ayrn y ghoaill jeh e chasherickys. Ta ny goan shoh, vraar vie, scruit ayns Goo Yee son y gherjagh, as yn ynsagh ain; dy vod mayd dy-meen as dy-booisal gymmyrkey smaght nyn Ayr flaunyssagh, tra erbee dy gooid-save lesh e vieys ghraysoil dy lhie e laue orrin lesh monney erbee dy heaghyn. As gerjagh smoo cha lhisagh ’ve ec Creesteenyn, ny liorish dy-surransagh gymmyrkey croshyn, seaghyn, as chingys, dy ve jeant casley rish Creest. Son cha jagh eshyn ’hene seose gys eunys, derrey v’eh hoshiaght er hurranse pian; gys gloyr cha jagh eh stiagh, derrey v’eh er ny chrossey. Dy-firrinagh myr shen ta’n raad ainyn gys eunys dy-bragh farraghtyn, dy hurranse ayns shoh wass marish Creest; as y dorrys ain dy gholl stiagh ’sy vea dy-bragh beayn te dy-arryltagh dy gheddyn baase marish Creest; dy vod mayd girree reesht veih baase, as ve bio mârish ’sy vea dy-bragh farraghtyn. Dy vod oo nish er-y-fa shen gymmyrkey dty hingys dy-meen, ta myr shoh vondeishagh dhyt; Ta mee dy dty choyrlaghey, ayns Ennym Yee, dy chooinaghtyn er y gialdyn (sic) ren oo da Jee ec dty Vashtey. As fakin, lurg y vea shoh, dy vel coontey dy v’er ny choyrt da’n briw (sic) cairal, liorish shegin da ooilley v’er nyn mriwnys fegooish soiagh ’ve jeant jeh persoonyn; Ta mee guee ort dy eysht oo hene, as stayd dty vea, chammah gys Jee as dooinney, liorish oo hene y vriwnys as y gheyrey son dty oiljyn, dy vod oo myr shoh myghin y gheddyn veih laue nyn Ayr flaunyssagh er graih Chreest, as gyn v’er dty gheyrey as er dty aagail mooie ec y vriwnys atchymagh shen. Soie-yms er-y-fa shen royd Banglaneyn nyn Gredjue: dy vod fys ’ve ayd vel oo credjal myr lhisagh Creestee, mannagh vel.","TAKE therefore in good part the chastisement of the Lord: For (as St. Paul saith in the twelfth chapter to the Hebrews) whom the Lord loveth he chasteneth, and scourgeth every son whom he receiveth. If ye endure chastening, God dealeth with you as with sons; for what son is he whom the father chasteneth not? But if ye be without chastisement, whereof all are partakers, then are ye bastards, and not sons. Furthermore, we have had fathers of our flesh, which corrected us, and we gave them reverence: shall we not much rather be in subjection unto the Father of spirits, and live? For they verily for a few days chastened us after their own pleasure; but he for our profit, that we might be partakers of his holiness. These words, good brother, are written in holy Scripture for our comfort and instruction, that we should patiently, and with thanksgiving, bear our heavenly Father's correction, whensoever by any manner of adversity it shall please his gracious goodness to visit us. And there should be no greater comfort to Christian persons, than to be made like unto Christ by suffering patiently adversities, troubles, and sicknesses. For he himself went not up to joy, but first he suffered pain; he entered not into his glory before he was crucified. So truly our way to eternal joy is to suffer here with Christ; and our door to enter into eternal life is gladly to die with Christ; that we may rise again from death, and dwell with him in everlasting life. Now therefore, taking your sickness, which is thus profitable for you, patiently; I exhort you, in the Name of God, to remember the profession which you made unto God in your Baptism. And forasmuch as after this life there is an account to be given unto the righteous Judge, by whom all must be judged without respect of persons, I require you to examine yourself and your estate, both toward God and man: so that, accusing and condemning yourself for your own faults, you may find mercy at our heavenly Father's hand for Christ's sake, and not be accused and condemned in that fearful judgement. Therefore I shall rehearse to you the Articles of our Faith, that you may know whether you do believe as a Christian man should, or no."
,
,
"Here the Minister shall rehearse the Articles of the Faith, saying thus;",
"VEL oo credjal ayns Jee yn Ayr Ooilley-niartal, Chroo niau as thalloo?","DOST thou believe in God the Father Almighty, Maker of heaven and earth?"
"As ayns Yeesey Creest e ynrycan Vac nyn Jiarn? As dy row eh er ny yentyn jeh’n Spyrryd Noo; dy rug eh jeh’n Voidyn Moirrey: dy ren eh surranse fo Pontius Pilate, dy row eh er ny chrossey, marroo, as oanluckit; dy jagh eh sheese gys niurin, as myrgeddin dy dirree eh reesht yn trass laa; dy jagh eh seose gys niau, as dy vel eh ny hoie er laue yesh Yee yn Ayr Ooilley-niartal; as veih shen dy jig eh reesht ec jerrey’n theihll, dy vriwnys ny bio as ny merriu?","And in Jesus Christ his only-begotten Son our Lord? And that he was conceived by the Holy Ghost, born of the Virgin Mary; that he suffered under Pontius Pilate, was crucified, dead, and buried; that he went down into hell, and also did rise again the third day; that he ascended into heaven, and sitteth at the right hand of God the Father Almighty; and from thence shall come again at the end of the world, to judge the quick and the dead?"
As vel oo credjal ayns y Spyrryd Noo; yn slane Agglish casherick; Sheshaght ny Nooghyn; Leih peccaghyn; Irree-seose-reesht y challin; as y vea dy-bragh farraghtyn lurg baase?,And dost thou believe in the Holy Ghost; the holy catholick Church; the Communion of Saints; the remission of sins; the resurrection of the flesh; and everlasting life after death?
,
,
Ooilley shoh ta mee dy-shickyr credjal.,All this I stedfastly believe.
,
,
,
,
"NYN Jiarn Yeesey Creest, t’er vaagail pooar da e Agglish dy eaysley dagh peccagh ta dy-firrinagh goaill arrys as credjal aynsyn; dy jean jeh e vyghin vooar leih dhyt dty pheccaghyn; as, liorish e phooar er ny choyrt dooys, ta mee dy dt’ eaysley veih ooilley dty pheccaghyn, Ayns Ennym yn Ayr, as y Vac, as y Spyrryd Noo. Amen.","OUR Lord Jesus Christ, who hath left power to his Church to absolve all sinners who truly repent and believe in him, of his great mercy forgive thee thine offences; and by his authority committed to me, I absolve thee from all thy sins, In the Name of the Father, and of the Son, and of the Holy Ghost. Amen."
,
,
Lhig dooin padjer y ghoaill.,Let us pray.
,
"O YEE smoo vyghinagh, ta cordail rish ymmodee dty vyghinyn, myr shen coyrt ersooyl ny peccaghyn ocsyn ta dy-firrinagh goaill arrys, nagh vel oo ny sodjey cooinaghtyn orroo; Foshil sooill dty vyghin er eh shoh dty harvaant, ta dy feer jeean geearree pardoon as leih. Jean ass-y-noa ayn (Ayr smoo ghraihagh) cre-erbee ta aynsyn er gholl naardey liorish molteyrys as goanlys y drogh-spyrryd, ny kyndagh rish e yeearreeyn peccoil as e annooinidyn hene: freill as jean yn olt ching shoh y hannaghtyn ayns unnaneys dty Agglish; cur geill da e hrimshey, jean soiagh jeh e yheir, as meenee e phian, ’naght myr smoo hee oo hene mie er e hon: As son wheesh as dy vel eh coyrt e slane treishteil ny-lomarcan ayns dty vyghin, ny cur ny lieh ny peccaghyn t’eh hannah er n’yannoo; agh niartee eh lesh dty Spyrryd bannit; as tra scooid-save lhiat geamagh er, gow eh gys dty oayr, trooid toilchinys dty Vac smoo deyr Yeesey Creest nyn Jiarn. Amen.","O MOST merciful God, who, according to the multitude of thy mercies dost so put away the sins of those who truly repent, that thou rememberest them no more; Open thine eye of mercy upon this thy servant, who most earnestly desireth pardon and forgiveness. Renew in him (most loving Father) whatsoever hath been decayed by the fraud and malice of the devil, or by his own carnal will and frailness; preserve and continue this sick member in the unity of the Church; consider his contrition, accept his tears, asswage his pain, as shall seem to thee most expedient for him. And forasmuch as he putteth his full trust only in thy mercy, impute not unto him his former sins, but strengthen him with thy blessed Spirit; and, when thou art pleased to take him hence, take him unto thy favour, through the merits of thy most dearly beloved Son Jesus Christ our Lord. Amen."
,
,
,
"AYN-yds, O Hiarn, ta mee er choyrt my hreishteil; &c. ","IN thee, O Lord, have I put my trust; &c."
"Gloyr dy row gys yn Ayr, &c.","Glory be to the Father, &c."
"Myr ve ’sy toshiaght, &c.","As it was in the beginning, &c."
,
"O HAUALTAGH y theihll, ta liorish dty Chrosh as dt’ Uill smoo ooasle er chionnaghey shin reesht, saue shin, as cooin lhien, ta shin dy-imlee guee ort, O Hiarn.","O SAVIOUR of the world, who by thy Cross and precious Blood hast redeemed us, save us, and help us, we humbly beseech thee, O Lord."
,
"YN Chiarn Ooilley-niartal, ta ny hoor smoo lajer dauesyn ooilley ta coyrt nyn dreishteil aynsyn; huggey ta dy-chooilley nhee ayns niau, er y thalloo, as fo’n thalloo, crommey as coyrt biallys, dy bee eh nish as dy-bragh dty endeilagh, as dy der eh ort toiggal as gennaghtyn, nagh vel Ennym erbee elley fo niau mastey sheelnaue, ny-hrooid as liorish oddys oo slaynt as saualtys y gheddyn, agh ynrycan Ennym nyn Jiarn Yeesey Creest. Amen.","THE Almighty Lord, who is a most strong tower to all them that put their trust in him, to whom all things in heaven, in earth, and under the earth, do bow and obey, be now and evermore thy defence, and make thee know and feel, that there is none other Name under heaven given to man, in whom and through whom thou mayest receive health and salvation, but only the Name of our Lord Jesus Christ. Amen."
,
,
"GYS myghin ghraysoil as coadey Yee ta shin dy dty hymney. Dy jean y Chiarn dty vannaghey, as dty reayll. Dy der y Chiarn er e oaïe dy hoilshean ort, as dy bee eh graysoil dhyt. Dy drogg y Chiarn seose e eddin ort, as dy der eh dhyt shee, chammah nish as dy-bragh. Amen.","UNTO God's gracious mercy and protection we commit thee. The Lord bless thee, and keep thee. The Lord make his face to shine upon thee, and be gracious unto thee. The Lord lift up his countenance upon thee, and give thee peace both now and evermore. Amen."
,
,
"O YEE Ooilley-niartal, as Ayr vyghinagh, ta ynrycan bun bea as baase; jeeagh neose veih niau, ta shin dy-imlee guee ort, lesh sooillyn dty vyghin er y lhiannoo shoh ta nish ny lhie er y lhiabbee dy hingys. Jeeagh er, O Hiarn, lesh dty haualtys; livrey eh ayns dty hraa mie hene veih e phian callinagh, as saue e annym er graih dty vyghinyn; my she dty aigney mie eh dy choyrt laghyn sodjey da er y thalloo, dy vod eh ve bio hoods, as jannoo gys dty ghloyr, liorish shirveish oo dy-firrinagh, as jannoo mie ayns e heeloghe: er nonney gow eh stiagh ayns ny ynnydyn flaunyssagh shen, raad ta ec ny anmeenyn ocsyn ta cadley ayns y Chiarn Yeesey fea as maynrys dy-bragh beayn. Giall shoh, O Hiarn, er graih dty vyghinyn ayns dty Vac cheddin nyn Jiarn Yeesey Creest, ta bio as reill mârts, as y Spyrryd Noo, dy-bragh un Jee, seihll gyn jerrey. Amen.","O ALMIGHTY God and merciful Father, to whom alone belong the issues of life and death; Look down from heaven, we humbly beseech thee, with the eyes of mercy upon this child now lying upon the bed of sickness: visit him, O Lord, with thy salvation; deliver him in thy good appointed time from his bodily pain, and save his soul for thy mercies sake: That if it shall be thy pleasure to prolong his days here on earth, he may live to thee, and be an instrument of thy glory, by serving thee faithfully, and doing good in his generation; or else receive him into those heavenly habitations, where the souls of them that sleep in the Lord Jesus enjoy perpetual rest and felicity. Grant this, O Lord, for thy mercies sake, in the same thy Son our Lord Jesus Christ; who liveth and reigneth with thee and the Holy Ghost, ever one God, world without end. Amen."
,
,
