Manx,English
"8 As tra haink ee magh, hir ee er y Chiarn Jee dy Israel eh dy ynsagh j'ee yn aght dy hroggal seose cloan e pobble. ","8 And when she came out, she besought the Lord God of Israel to direct her way to the raising up of the children of her people."
"9 Myr shen haink ee stiagh glen, as duirree ee 'sy chabbane, derrey ghow ee e beaghey 'syn astyr. ","9 So she came in clean, and remained in the tent, until she did eat her meat at evening."
"10 As er y chiarroo laa ren Holofernes giens da e harvaantyn hene er-lheh, as cha chuir eh veg jeh ny fir-oik gys y lhongey. ","10 And in the fourth day Holofernes made a feast to his own servants only, and called none of the officers to the banquet."
"11 Eisht dooyrt eh rish Bagoas yn fer-spoiyt, er e churrym va ooilley ny v'echey, Immee nish, as coyrlee yn ven Hebrewnagh shoh ta mayrt, dy heet stiagh hooin as dy ee as dy iu marin. ","11 Then said he to Bagoas the eunuch, who had charge over all that he had, Go now, and persuade this Hebrew woman which is with thee, that she come unto us, and eat and drink with us."
"12 Son cur-my-ner, bee eh nearey dooin, my lhigg-ys mayd raad da lheid y ven, fegooish v'er gheddyn y cheshaght eck; son mannagh dayrn mayd hooin ee, gearys ee orrin gys nyn scammylt. ","12 For, lo, it will be a shame for our person, if we shall let such a woman go, not having had her company; for if we draw her not unto us, she will laugh us to scorn."
"13 Eisht jimmee Bagoas veih kionfenish Holofernes, as haink eh huic, as dooyrt eh, Nagh lhig da'n ven aeg aalin shoh ve agglagh dy heet gys my hiarn, as ooashley 'gheddyn kiongoyrt rish, as dy iu feeyn, as ve reagh marin, as ve jeant yn laa shoh myr unnane jeh’n inneenyn ny Assyrianee ta shirveish ayns thie Nabuchodonosor. ","13 Then went Bagoas from the presence of Holofernes, and came to her, and he said, Let not this fair damsel fear to come to my lord, and to be honoured in his presence, and drink wine, and be merry with us and be made this day as one of the daughters of the Assyrians, which serve in the house of Nabuchodonosor."
"14 Eisht dooyrt Judith [rish], Quoi ta mish dy derr-in obbal da my hiarn? son shickyrys cre erbee ta e haitnys neem's dy tappee y yannoo, as bee eh my voggey gys laa my vaaish. ","14 Then said Judith unto him, Who am I now, that I should gainsay my lord? surely whatsoever pleaseth him I will do speedily, and it shall be my joy unto the day of my death."
"15 Myr shen hrog ee urree, as hug ee moo'ee e coamrey as ooilley e garmadyn ben, as hie yn inney-veyl eck as skeayl ee craitnyn meeley er y laare j’ee kiart jeeragh er Holofernes; hooar ee ad voish Bagoas son e hymmyd gagh laa, dy voddagh ee soie gys e bee orroo. ","15 So she arose, and decked herself with her apparel and all her woman's attire, and her maid went and laid soft skins on the ground for her over against Holofernes, which she had received of Bagoas for her daily use, that she might sit and eat upon them."
"16 Nish tra va Judith er jeet stiagh as er hoie sheese, va cree Holofernes er-cannoo lhee, as v'eh dy mooar geearree yn cheshaght eck; son v'eh farkiaght er caa dy violagh ee, er-dyn laa honnick eh ee. ","16 Now when Judith came in and sat down, Holofernes his heart was ravished with her, and his mind was moved, and he desired greatly her company; for he waited a time to deceive her, from the day that he had seen her."
"17 As dooyrt Holofernes ree, Iu nish, as bee reagh marin. ","17 Then said Holofernes unto her, Drink now, and be merry with us."
"18 Eisht dooyrt Judith, Nee’m giu nish, my hiarn, er-yn-oyr as dy vel my vea er ny vooadaghey ayn-yms yn laa shoh, ny smoo na dy chooilley laa neayrys ruggyr mee. ","18 So Judith said, I will drink now, my lord, because my life is magnified in me this day more than all the days since I was born."
19 Eisht ghow ee as ren ee gee as giu kiongoyrt rish jeh shen ny va'n ven aeg eck-hene er n’aarlaghey j'ee. ,19 Then she took and ate and drank before him what her maid had prepared.
"20 As ghow Holofernes taitnys mooar ayn-jee, as d'iu eh lane smoo dy feeyn ny v'eh er n'iu ec keayrt erbee ayns laa neayrys ruggyr eh. ","20 And Holofernes took great delight in her, and drank more wine than he had drunk at any time in one day since he was born."
,
Judith,
Cab. 13,
"1 Nish tra va'n astyr er jeet, ren e harvaantyn siyr dy gholl rhymboo, as ghooin Bagoas e chabbane cheu-mooie, as hug eh ny tendeilee er-sooyl veih kionefenish e hiarn, as jimmee ad gys nyn lhiabbaghyn: son v'ad ooilley tooillit, er-y-fa dy row yn giens er ny ve choud. ","1 Now when the evening was come, his servants made haste to depart, and Bagoas shut his tent without, and dismissed the waiters from the presence of his lord; and they went to their beds: for they were all weary, because the feast had been long."
"2 As va Judith faagit ny lomarcan 'sy chabbane, as va Holofernes ny lhie sheeynt er e lhiabbee: son v'eh lhome-lane dy feeyn. ","2 And Judith was left alone in the tent, and Holofernes lying alone upon his bed: for he was filled with wine."
"3 Nish hug Judith sarey da e hinney-veyl dy hassoo cheu-mooie jeh e shamyr-lhiabbagh, as dy uirraght son eckish dy heet magh, myr ren ee gagh laa: son dooyrt ee dy darragh ee magh gys e padjeryn, as loayr ee rish Bagoas gys y chione cheddin. ","3 Now Judith had commanded her maid to stand without her bedchamber, and to wait for her. coming forth, as she did daily: for she said she would go forth to her prayers, and she spake to Bagoas according to the same purpose."
"4 Myr shen jimmee [ad] ooilley magh, as cha row unnane faagit 'sy chamyr-lhiabbagh, edyr beg ny mooar. Eisht hass Judith liorish yn lhiabbee echey, as dooyrt ee ayns e cree, O Hiarn Yee, jeh dy chooilley phooar, jeeagh ec y traa shoh er obbyr my laueyn son yrjaghey Yerusalem. ","4 So all went forth and none was left in the bedchamber, neither little nor great. Then Judith, standing by his bed, said in her heart, O Lord God of all power, look at this present upon the works of mine hands for the exaltation of Jerusalem."
"5 Son nish y traa dy chooney lesh dt'eiraght, as dy chooilleeney ny reddyn ta mish er n'ghoaill ayns laue gys toyrt-mow ny noidyn t'er n'irree nyn 'oi. ","5 For now is the time to help thine inheritance, and to execute thine enterprizes to the destruction of the enemies which are risen against us."
"6 Eisht haink ee gys essyn ny lhiabbagh, v'ec kione Holofernes, as ghow ee neose e chliwe jeh shen, ","6 Then she came to the pillar of the bed, which was at Holofernes' head, and took down his fauchion from thence,"
"7 As haink ee gys e lhiabbee, as ghow ee greim er folt e ching, as dooyrt ee, Niartee mee, O Hiarn Yee dy Israel, yn laa shoh. ","7 And approached to his bed, and took hold of the hair of his head, and said, Strengthen me, O Lord God of Israel, this day."
"8 As woaill ee daa cheayrt er e wannal lesh ooilley e niart, as ghow ee er-sooyl e chione jeh, ","8 And she smote twice upon his neck with all her might, and she took away his head from him."
"9 As hyndaa ee e chorp sheese jeh'n lhiabbee, as ghow ee yn coodagh neose jeh ny essynyn; as er-y-chooyl ny lurg shen hie ee magh, as hug ee kione Holofernes da e hinney-veyl; ","9 And tumbled his body down from the bed, and pulled down the canopy from the pillars; and anon after she went forth, and gave Holofernes his head to her maid;"
"10 As hug ish eh ayns e poagey-bee: myr shen hie ad ny-neesht magh cooidjagh myr boallagh ad gys padjer: as tra v'ad er gheddyn shaghey yn camp, ghow ad mygeayrt y choan, as hie ad seose slieau Vethulia, as haink ad gys ny giattyn echey. ","10 And she put it in her bag of meat: so they twain went together according to their custom unto prayer: and when they passed the camp, they compassed the valley, and went up the mountain of Bethulia, and came to the gates thereof."
"11 Eisht dooyrt Judith foddey jeh rish yn arrey v'ec y yiat, Foshil, foshil-jee nish yn giat: ta Jee, eer yn Jee ain, marin dy hoilshaghey e phooar foast ayns Jerusalem, as e hroshid noi'n noid, myr t'eh eer er n'yannoo yn laa shoh. ","11 Then said Judith afar off, to the watchmen at the gate, Open, open now the gate: God, even our God, is with us, to shew his power yet in Jerusalem, and his forces against the enemy, as he hath even done this day."
"12 Nish tra cheayll deiney yn ard-valley eck e coraa, ren ad siyr dy gholl sheese gys giat yn ard-valley oc, as deie ad er shanstyryn yn ard-valley. ","12 Now when the men of her city heard her voice, they made haste to go down to the gate of their city, and they called the elders of the city."
"13 Eisht roie ad ooilley dy cheilley, chammah beg as mooar, son ve joarree daue dy row ee er jeet: myr shen doshil ad y giat, as lhig ad stiagh ad, as doad ad aile son soilshey, as hass ad runt mygeayrt-y-moo. ","13 And then they ran all together, both small and great, for it was strange unto them that she was come: so they opened the gate, and received them, and made a fire for a light, and stood round about them."
"14 Eisht dooyrt ee roo lesh ard-choraa, Cur-jee moylley, cur-jee moylley gys Jee, (ta mee dy ghra), son cha vel eh er ghoaill er-sooyl e vyghin voish thie Israel, agh t'eh er stroie ny noidyn ain liorish my laue's yn oie shoh. ","14 Then she said to them with a loud voice, Praise, praise God, praise God, I say, for he hath not taken away his mercy from the house of Israel, but hath destroyed our enemies by mine hands this night."
"15 Myr shen ghow ee yn kione ass y phoagey, as yeeagh ee daue eh, as dooyrt ee roo, Cur-my-ner kione Holofernes, ard-chaptan armee Assur, as cur-my-ner yn coodagh ayn v'eh ny lhie ayns e veshtyllys; as ta'n Chiarn er varroo eh liorish laue ben. ","15 So she took the head out of the bag, and shewed it, and said unto them, behold the head of Holofernes, the chief captain of the army of Assur, and behold the canopy, wherein he did lie in his drunkenness; and the Lord hath smitten him by the hand of a woman."
"16 Myr ta'n Chiarn bio, quoi t'er choadey mish ayns m'immeeaght, ta m'eddin's er violagh eh gys e hoyrt-mow, foast cha vel eh er chur-rish peccah marym, dy my vhilley as my naaraghey. ","16 As the Lord liveth, who hath kept me in my way that I went, my countenance hath deceived him to his destruction, and yet hath he not committed sin with me, to defile and shame me."
"17 Eisht ghow ooilley'n pobble yindys mirrilagh, as chroym ad ad-hene, as hug ad ooashley da Jee, as dooyrt ad lesh un aigney, Bannit dy row uss, O nyn Yee, quoi ta er y laa shoh er choyrt lhiat gys veg noidyn dty phobble. ","17 Then all the people were wonderfully astonished, and bowed themselves and worshipped God, and said with one accord, Blessed be thou, O our God, which hast this day brought to nought the enemies of thy people."
"18 Eisht dooyrt Osias ree, O inneen, bannit t'ou uss liorish y Jee smoo-ard er-skyn ooilley ny mraane t'er feiy ny cruinney; as bannit dy row'n Chiarn Jee, chroo niau as thalloo, hug royd dy yiarey yn kione jeh ard-er ny noidyn ain. ","18 Then said Ozias unto her, O daughter, blessed art thou of the most high God above all the women upon the earth; and blessed be the Lord God, which hath created the heavens and the earth, which hath directed thee to the cutting off of the head of the chief of our enemies."
"19 Son shoh dty hreishteilys cha naag creeghyn deiney, nee cooinaghtyn er pooar Yee son dy bragh. ","19 For this thy confidence shall not depart from the heart of men, which remember the power of God for ever."
"20 As dy jyndaa Jee ny reddyn shoh hoods son moylley bra, dy heet dty raad ayns nheeghyn mie, er-y-fa nagh vel oo er vooaraghey dty vioys son seaghyn yn ashoon ain, agh t'er n'ghoaill cooilleeney son nyn draartys, gimmeeaght ayns raad yn ynrickys kiongoyrt rish nyn Yee. As dooyrt ooilley'n pobble, Myr shen dy row eh, myr shen dy row eh. ","20 And God turn these things to thee for a perpetual praise, to visit thee in good things because thou hast not spared thy life for the affliction of our nation, but hast revenged our ruin, walking a straight way before our God. And all the people said; So be it, so be it."
,
Judith,
Cab. 14 ,
"1 Eisht dooyrt Judith roo, Clasht-ee rhym nish, my vraaraghyn, as gow-jee yn kione shoh, as crogh-jee eh er y boayl s’yrjey jeh ny voallaghyn eu. ","1 Then said Judith unto them, Hear me now, my brethren, and take this head, and hang it upon the highest place of your walls."
"2 As cha leah as hig y moghrey rish, as y ghrian er jeet magh er yn ooir, gow-jee dagh unnane e wappinyn, as immee-jee, dy chooilley ghooinney loor magh ass yn ard-valley, as soie-jee captan harrish-doo, myr dy ragh shiu sheese 'sy vagher lesh cheu arrey ny Assyrianee; agh ny immee shiu sheese. ","2 And so soon as the morning shall appear, and the sun shall come forth upon the earth, take ye every one his weapons, and go forth every valiant man out of the city, and set ye a captain over them, as though ye would go down into the field toward the watch of the Assyrians; but go not down."
"3 Eisht gowee adsyn nyn eillaghyn, as hed ad ayns nyn gamp, as troggee ad seose captanyn armee Assur, as nee ad roie gys cabbane Holofernes, agh cha vow ad eh: eisht tuittee aggle orroo, as nee ad chea roish yn eddin eu. ","3 Then they shall take their armour, and shall go into their camp, and raise up the captains of the army of Assur, and shall run to the tent of Holofernes, but shall not find him: then fear shall fall upon them, and they shall flee before your face."
"4 Myr shen hed shiuish as ooilley ny ta cummal ayns ardjyn Israel er yn eiyrtys oc, as ad y stroie myr t'ad goll. ","4 So ye, and all that inhabit the coast of Israel, shall pursue them, and overthrow them as they go."
"5 Agh roish my jean shiu ny reddyn shoh, eie-jee hym's er Achior yn Ammonite, dy vod eh fakin as enney 'choyrt ersyn hoie beg jeh thie Israel, as hug eshyn hooinyn, myr dy beagh eh dy ve currit gy baase. ","5 But before ye do these things, call me Achior the Ammonite, that he may see and know him that despised the house of Israel, and that sent him to us as it were to his death."
"6 Eisht deie ad er Achior magh ass thie Osias; as tra v'eh er jeet, as er akin kione Holofernes ayns laue dooinney ’sy chochruinnaght, huitt eh sheese er e eddin, as hie eh my-neealloo. ","6 Then they called Achior out of the house of Ozias; and when he was come, and saw the head of Holofernes in a man's hand in the assembly of the people, he fell down on his face, and his spirit failed."
"7 Agh tra hooar ad eh currit lesh huggey-hene reesht, huitt eh ec cassyn Yudith, as ren eh ammys j’ee, as dooyrt eh, Bannit t'ou uss ayns ooilley cabbane Yuda, as ayns dy chooilley ashoon, tra nee ad clashtyn dt’ennym’s gowee ad yindys. ","7 But when they had recovered him, he fell at Judith's feet, and reverenced her, and said, Blessed art thou in all the tabernacles of Juda, and in all nations, which hearing thy name shall be astonished."
"8 Nish er-y-fa shen insh dou ooilley ny reddyn t'ou er n'yannoo ayns ny laghyn shoh. Eisht hoilshee Judith da mastey'n pobble ooilley ny ren ee, er-dyn laa hie ee magh derrey'n oor shen v'ee loayrt roo. ","8 Now therefore tell me all the things that thou hast done in these days. Then Judith declared unto him in the midst of the people all that she had done, from the day that she went forth until that hour she spake unto them."
"9 As tra v'ee erreish loayrt, dyllee yn pobble lesh ard-choraa, as ren ad sheean gerjoil 'syn ard-valley oc. ","9 And when she had left off speaking, the people shouted with a loud voice, and made a joyful noise in their city."
"10 As tra va Achior er akin ooilley ny va Jee Israel er n’yannoo, chreid eh dy mooar ayns Jee, as yiare eh feill e chrackan-chymmylt, as v'eh er ny sniemmey gys thie Israel gys y laa jiu. ","10 And when Achior had seen all that the God of Israel had done, he believed in God greatly, and circumcised the flesh of his foreskin, and was joined unto the house of Israel unto this day."
"11 As cha leah as va'n moghrey er jeet rish, crogh ad kione Holofernes er y voalley, as ghow dagh dooinney e wappinyn, as jimmee ad magh ayns sheshaghtyn gys glionteenyn y clieau. ","11 And as soon as the morning arose, they hanged the head of Holofernes upon the wall, and every man took his weapons, and they went forth by bands unto the straits of the mountain."
"12 Agh tra honnick ny Assyrianee ad, hug ad fys gys nyn leeideilee, quoi haink gys nyn gaptanyn as ny briwnyn, as gys dy chooilley unnane jeh nyn reiltee. ","12 But when the Assyrians saw them, they sent to their leaders, which came to their captains and tribunes, and to every one of their rulers."
"13 Myr shen haink ad gys cabbane Holofernes as dooyrt ad rish y fer va goaill kiarail jeh ooilley ny reddyn echey, Dooisht nish nyn jiarn: son ta ny kercheenyn dy daaney er jeet sheese noi ain dy chaggey, dy vod ad 've dy bollagh er nyn stroie. ","13 So they came to Holofernes' tent, and said to him that had the charge of all his things, Waken now our lord: for the slaves have been bold to come down against us to battle, that they may be utterly destroyed."
14 Eisht hie Bagoas stiagh as chronk eh ec dorrys y chabbane; son heill eh dy row eh ny chadley marish Judith. ,"14 Then went in Bagoas, and knocked at the door of the tent; for he thought that he had slept with Judith."
"15 Agh er-y-fa nagh dooar eh ansoor, doshil eh, as hie eh stiagh 'sy chamyr-lhiabbagh, as hooar eh eh ceauit er y laare marroo, as va e chione goit jeh. ","15 But because none answered, he opened it, and went into the bedchamber, and found him cast upon the floor dead, and his head was taken from him."
"16 Shen-y-fa dyllee eh dy ard, lesh keayney, as osnaghey, as eam niartal, as raip eh e gharmadyn. ","16 Therefore he cried with a loud voice, with weeping, and sighing, and a mighty cry, and rent his garments."
"17 Lurg shen hie eh stiagh ’sy chabbane raad va Judith goaill aaght: as tra nagh dooar eh ee, lheim eh magh gys y pobble, as deie eh, ","17 After he went into the tent where Judith lodged: and when he found her not, he leaped out to the people, and cried,"
"18 Ta ny kercheenyn shoh er ghellal dy traitooragh; ta un ven jeh ny Hebrewnee er hayrn scammylt er thie ree Nabuchodonosor: son cur-my-ner, ta Holofernes ny lhie er y thalloo fegooish e chione. ","18 These slaves have dealt treacherously; one woman of the Hebrews hath brought shame upon the house of king Nabuchodonosor: for, behold, Holofernes lieth upon the ground without a head."
"19 Tra va captanyn armee ny Assyrianee er chlashtyn ny goan shoh, raip ad nyn gooatyn, as va nyn aignaghyn yindyssagh seaghnit, as va coe as feiyr feer vooar trooid magh yn champ. ","19 When the captains of the Assyrians' army heard these words, they rent their coats and their minds were wonderfully troubled, and there was a cry and a very great noise throughout the camp."
,
Judith,
Cab. 15 ,
"1 As tra v'adsyn v'ayns ny cabbaneyn er chlashtyn jeh, ghow ad niart yindys jeh'n red va jeant. ","1 And when they that were in the tents heard, they were astonished at the thing that was done."
"2 As huitt aggle as creau orroo, myr shen nagh row dooinney erbee by-loys da uirraght ayns shilley da e naboo, agh roie ad magh ooilley lesh-y-cheilley, as hea ad gys dy chooilley raad jeh'n trah, as jeh cheer-ny-gronk. ","2 And fear and trembling fell upon them, so that there was no man that durst abide in the sight of his neighbour, but rushing out all together, they fled into every way of the plain, and of the hill country."
"3 Adsyn myrgeddin v'er champal ayns ny sleityn runt mygeayrt-y-mysh Bethulia, hea ad ersooyl. Eisht ren cloan Israel, dagh unnane va ny ghooinney-caggee ny mast'oc, roie magh orroo. ","3 They also that had camped in the mountains round about Bethulia fled away. Then the children of Israel, every one that was a warrior among them, rushed out upon them."
"4 Eisht hug Osias fys gys Bothomasthem, as gys Bebai, as Chobai, as Cola, as gys ooilley ardjyn Israel, liorish lheid as yinnagh ginsh ny reddyn va jeant, as dy begin daue ooilley roie magh er nyn noidyn dy nyn stroie. ","4 Then sent Ozias to Betomasthem, and to Bebai, and Chobai, and Cola and to all the coasts of Israel, such as should tell the things that were done, and that all should rush forth upon their enemies to destroy them."
"5 Nish tra va cloan Israel er chlashtyn shen, huitt ad ooilley orroo lesh un aigney, as ad y stroie er-gys Chobai: myrgeddin adsyn v'er jeet veih Jerusalem as veih cheer-ny-gronk, (son va deiney er n'insh daue cre ny reddyn va jeant ayns camp ny noidyn oc,) as adsyn v'ayns Galaad, as ayns Galilee, d'eiyr ad orroo lesh stroialtys mooar, derrey v'ad shaghey Damascus as ny slystyn echey. ","5 Now when the children of Israel heard it, they all fell upon them with one consent, and slew them unto Chobai: likewise also they that came from Jerusalem, and from all the hill country, (for men had told them what things were done in the camp of their enemies) and they that were in Galaad, and in Galilee, chased them with a great slaughter, until they were past Damascus and the borders thereof."
"6 As y chooid elley va baghey ec Bethulia, huitt ad er camp Assur, as spooill ad ad, as hooar ad mooarane berchys. ","6 And the residue that dwelt at Bethulia, fell upon the camp of Assur, and spoiled them, and were greatly enriched."
"7 As cloan Israel hyndaa veih'n cragh hooar shen ny va fooillagh; as hooar ny baljyn beggey as ny ard-valjyn, v'ayns ny sleityn as 'sy trah, ymmodee spooillaghyn; son va'n cheshaght feer vooar. ","7 And the children of Israel that returned from the slaughter had that which remained; and the villages and the cities, that were in the mountains and in the plain, gat many spoils: for the multitude was very great."
"8 Eisht haink Joachim yn ard-saggyrt, as shendiaght cloan Israel va baghey ayns Jerusalem, dy chur-my-ner ny reddyn mie va Jee er hoilshaghey da Israel, as dy akin Judith, as dy ghoaill boggey jee, ","8 Then Joacim the high priest, and the ancients of the children of Israel that dwelt in Jerusalem, came to behold the good things that God had shewed to Israel, and to see Judith, and to salute her."
"9 As tra haink ad huic, vannee ad ee lesh un aigney, as dooyrt ad ree, T'ou uss ard-voylley Yerusalem, t’ou uss gloyr vooar Israel, t'ou boggey mooar yn ashoon ain: ","9 And when they came unto her, they blessed her with one accord, and said unto her, Thou art the exaltation of Jerusalem, thou art the great glory of Israel, thou art the great rejoicing of our nation:"
"10 T'ou er n'yannoo ooilley ny reddyn shoh liorish dty laue: t'ou er n'yannoo lane mie da Israel, as ta Jee booiagh lesh y chooid cheddin: bannit dy row uss jeh'n Chiarn Ooilley-niartal son dy bragh farraghtyn; as dooyrt ooilley'n pobble, Myr shen dy row eh. ","10 Thou hast done all these things by thine hand: thou hast done much good to Israel, and God is pleased therewith: blessed be thou of the Almighty Lord for evermore. And all the people said, So be it."
"11 As ren y pobble spooilley yn camp son choud as jeih laa as feed: as hug ad cabbane Holofernes da Judith, as ooilley e obbraghyn-argid, as lhiabbaghyn, as siyn, as ooilley e chooid: as ghow ee eh as hug ee eh er e mule; as hooar ee e cartyn aarloo, as hug ee ad ny lhie orroo shen. ","11 And the people spoiled the camp the space of thirty days: and they gave unto Judith Holofernes his tent, and all his plate, and beds, and vessels, and all his stuff: and she took it and laid it on her mule; and made ready her carts, and laid them thereon."
"12 As roie ooilley mraane Israel cooidjagh dy akin ee, as vannee ad ee, as ren ad daunsin y yannoo ny mast'oc er-e-son: as ghow ee banglaneyn ayns e laue, as chur ee myrgeddin da ny mraane va maree. ","12 Then all the women of Israel ran together to see her, and blessed her, and made a dance among them for her: and she took branches in her hand, and gave also to the women that were with her."
"13 As hug ad attey-olive urreeish as er e hinney-veyl va maree, as hie ee ayns toshiaght ooilley'n pobble 'sy daunsin, leeideil ooilley ny mraane: as hie ooilley deiney Israel geiyrt orroo ayns nyn eillaghyn lesh attaghyn-blaa, as arraneyn ayns nyn meeal. ","13 And they put a garland of olive upon her and her maid that was with her, and she went before all the people in the dance, leading all the women: and all the men of Israel followed in their armour with garlands, and with songs in their mouths."
,
Judith,
Cab. 16 ,
"1 Eisht hie Judith lesh yn arrane shoh dy hoyrt booise ayns ooilley Israel, as ghow ooilley'n pobble mareeish lesh yn arrane-moyllee shoh. ","1 Then Judith began to sing this thanksgiving in all Israel, and all the people sang after her this song of praise."
"2 As dooyrt Judith, Gow-jee toshiaght gys my Yee lesh timbrelyn, gow-jee arrane gys my Hiarn lesh cymballyn: cloie-jee huggeysyn arrane noa: soie-jee mooar jeh, as eie-jee er e ennym. ","2 And Judith said, Begin unto my God with timbrels, sing unto my Lord with cymbals: tune unto him a new psalm: exalt him, and call upon his name."
3 Son ta Jee brishey ny caggaghyn: son mastey ny campyn ayns mean y pobble t'eh er livrey mish ass ny laueyn ocsyn ren my hranlaasey. ,3 For God breaketh the battles: for among the camps in the midst of the people he hath delivered me out of the hands of them that persecuted me.
"4 Haink Assur magh ass ny sleityn veih'n twoaie, haink eh marish jeih thousaneyn jeh e armee, earroo yn chooid cheddin ren lhiettal ny thooillaghyn, as ta ny sidooryn-cabbyl oc er choodaghey ny croink. ","4 Assur came out of the mountains from the north, he came with ten thousands of his army, the multitude whereof stopped the torrents, and their horsemen have covered the hills."
"5 Ren eh boggys dy loshtagh eh seose my ardjyn, as dy marragh eh my gheiney aegey lesh y chliwe, as cloan-ny-kee y scoltey noi'n thalloo, as my oikanyn y ghoaill myr cragh, as my voidynyn myr spooilley. ","5 He bragged that he would burn up my borders, and kill my young men with the sword, and dash the sucking children against the ground, and make mine infants as a prey, and my virgins as a spoil."
6 Agh ta'n Chiarn Ooilley-niartal er lhiettal ad liorish laue ben. ,6 But the Almighty Lord hath disappointed them by the hand of a woman.
"7 Son cha huitt yn fer niartal liorish ny deiney aegey, chamoo dy ren mec ny Titanee eh y varroo, ny foawir thollee soiagh er: agh ghow Judith inneen Verari yn vree ass lesh aalid e heddin. ","7 For the mighty one did not fall by the young men, neither did the sons of the Titans smite him, nor high giants set upon him: but Judith the daughter of Merari weakened him with the beauty of her countenance."
"8 Son hug ee jee garmad e treoghys son dy hroggal seose adsyn va tranlaasit ayns Israel, as ren ee e heddin y ooillaghey lesh ooill, as chiangle ee e folt ayns quoif, as coamrey aanrit y ghoaill dy chur shaghrynys er. ","8 For she put off the garment of her widowhood for the exaltation of those that were oppressed in Israel, and anointed her face with ointment, and bound her hair in a tire, and took a linen garment to deceive him."
"9 Hug ny carraneyn eck cleayn er e hooillyn, ghow yn aalid eck seose e aigney, as hie'n cliwe cam trooid e wannal. ","9 Her sandals ravished his eyes, her beauty took his mind prisoner, and the fauchion passed through his neck."
"10 Va ny Persianee er-creau ec y daanys v'ayn-jee, as va ny Medeyn agglit lesh y dunnallys eck. ","10 The Persians quaked at her boldness, and the Medes were daunted at her hardiness."
"11 Eisht dyllee my vooinjer heaghnit lesh boggey, as m'eallagh annoon deie dy ard; agh ghow adsyn ard-yindys: hrog ad-shoh seose nyn goraaghyn, agh v'adsyn tilgit bun-ry-skyn. ","11 Then my afflicted shouted for joy, and my weak ones cried aloud; but they were astonished: these lifted up their voices, but they were overthrown."
"12 Ta mec ny mraane aegey er holley trooid ad, as er nyn lhottey myr cloan wagaantagh: ren ad cherraghtyn liorish caggey'n Chiarn. ","12 The sons of the damsels have pierced them through, and wounded them as fugatives' children: they perished by the battle of the Lord."
"13 Goym's arrane noa gys y Chiarn: O Hiarn, t'ou uss mooar as gloyroil, yindyssagh ayns niart, as erskyn towse lajer. ","13 I will sing unto the Lord a new song: O Lord, thou art great and glorious, wonderful in strength, and invincible."
"14 Lhig da dy chooilley chretoor uss y hirveish: son loayr oo as v'ad jeant; hug oo magh dty spyrryd as ren eh ad y chroo, as cha vel unnane erbee oddys shassoo noi dty choraa. ","14 Let all creatures serve thee: for thou spakest, and they were made, thou didst send forth thy spirit, and it created them, and there is none that can resist thy voice."
15 Son bee ny sleityn er nyn scughey veih nyn undinyn lesh ny ushtaghyn; nee ny creggyn lheie myr kere kiongoyrt rhyt: foast t'ou myghinagh dauesyn ta goaill aggle royd. ,"15 For the mountains shall be moved from their foundations with the waters, the rocks shall melt as wax at thy presence: yet thou art merciful to them that fear thee."
"16 Son ta ooilley ny ouralyn beggan dhyt son soar millish, as cha vel ooilley yn eeh fondagh son dty hebbal-losht: agh eshyn ta goaill aggle roish y Chiarn t'eh mooar ec dy chooilley hraa. ","16 For all sacrifice is too little for a sweet savour unto thee, and all the fat is not sufficient for thy burnt offering: but he that feareth the Lord is great at all times."
"17 Smerg da ny ashoonyn ta girree seose noi my chynney; gowee yn Chiarn Ooilley-niartal cooilleeney orroo ayns laa yn vriwnys, liorish aile as beishteigyn y choyrt 'syn eill oc; as ennys adsyn ad, as vees ad dobberan son dy bragh. ","17 Woe to the nations that rise up against my kindred! the Lord Almighty will take vengeance of them in the day of judgment, in putting fire and worms in their flesh; and they shall feel them, and weep for ever."
"18 Nish cha leah as v'ad er n'gholl stiagh ayns Jerusalem, hug ad ooashley da'n Chiarn; as cha leah as va'n pobble er ny ghlenney, heb ad nyn jebbalyn-losht, as nyn jebbalyn-arraltagh, as nyn ghiootyn. ","18 Now as soon as they entered into Jerusalem, they worshipped the Lord; and as soon as the people were purified, they offered their burnt offerings, and their free offerings, and their gifts."
"19 Ren Judith neesht soylley 'ghoaill jeh ooilley cooid Holofernes, va'n pobble er choyrt j'ee, as chur ee yn coodagh, v'ee er n'ghoaill ass e hamyr-lhiabbagh, son gioot gys y Chiarn. ","19 Judith also dedicated all the stuff of Holofernes, which the people had given her, and gave the canopy, which she had taken out of his bedchamber, for a gift unto the Lord."
"20 Myr shen ren y pobble tannaghtyn giensal ayns Jerusalem kiongoyrt rish yn ynnyd casherick son choud as three meeaghyn, as duirree Judith maroo. ",20 So the people continued feasting in Jerusalem before the sanctuary for the space of three months and Judith remained with them.
"21 Lurg y traa shoh hyndaa dy chooilley unnane gys e eiraght hene, as jimmee Judith gys Bethulia as duirree ee ayns e cummal hene, as v'ee 'sy traa eck ooasle ayns ooilley'n cheer. ","21 After this time every one returned to his own inheritance, and Judith went to Bethulia, and remained in her own possession, and was in her time honourable in all the country."
