English,Manx
17 Foolish men are plagued for their offence : and because of their wickednesse.,17 Ta deiney ommijagh er nyn gerraghey son nyn ghrogh‐yannoo: as kyndagh rish nyn olkys.
,"gerraghey] 1765, 1769 gherraghey"
18 Their soule abhorred all manner of meate : and they were even hard at deaths doore.,18 Va dwoaie ec yn annym oc er dy-chooilley cheint dy veaghey: as v’ad dy-jarroo faggys ec dorrys y vaaish.
19 So when they cried unto the Lord in their trouble : he delivered them out of their distresse.,19 Myr shen tra deïe ad gys y Chiarn ayns nyn seaghyn: livrey eh ad ass nyn jennid.
20 He sent his word and healed them : and they were saved from their destruction.,"20 Chur eh magh e ockle, as ren eh ad y lheihys: as v’ad er ny sauail veih nyn doyrt‐mow."
,er ny sauail] 1777 er nyn sauail
21 O that men would therefore praise the Lord for his goodnesse : and declare the wonders that he doth for the children of men.,21 O dy jinnagh deiney er‐y‐fa shen yn Chiarn y voylley son e vieys: as fockley magh ny yindyssyn t’eh dy yannoo son cloan gheiney!
22 That they would offer unto him the sacrifice of thanksgiving : and tell out his workes with gladnesse.,22 Dy jebbagh ad da oural dy hoyrt‐booise: as ny obbraghyn echey y ockley magh lesh gennallys.
23 They that go downe to the sea in ships : and occupie their businesse in great waters;,"23 Adsyn ta goll er yn aarkey ayns lhongyn: as ta dellal ayns ny hushtaghyn mooarey,"
24 These men see the workes of the Lord : and his wonders in the deepe.,24 Ad shoh ta fakin obbraghyn y Chiarn: as e yindyssyn ayns y diunid.
25 For at his word the stormie winde ariseth : which lifteth up the waves thereof.,25 Son ec e ockle ta’n gheay stermagh girree: ta troggal seose ny tonnyn echey.
"26 They are caried up to the heaven, and downe againe to the deepe : their soule melteth away because of the trouble.","26 T’ad er nyn ymmyrkey seose ’syn aer, as sheese reesht gys y diunid: ta’n annym oc lheïe ersooyl er coontey nyn seaghyn."
up to the heaven] 1605 up the heaven,
"27 They reele to and fro, and stagger like a drunken man : and are at their wits end.","27 T’ad criht noon as noall, as leaystey myr dooinney meshtal: as t’ad ec kione nyn geïlley."
,
28 So when they cry unto the Lord in their trouble : hee delivereth them out of their distresse.,28 Myr shen tra t’ad geamagh gys y Chiarn ayns nyn seaghyn: t’eh dy livrey ad ass nyn jennid.
29 For hee maketh the storme to cease : so that the waves thereof are still.,29 T’eh cur er y sterrym dy ve kuine: myr shen dy vel ny tonnyn goaill fea.
"30 Then are they glad, because they be at rest : and so hee bringeth them unto the haven where they would be.","30 Eisht t’ad gennal, er‐yn‐oyr dy vel ad ec fea: as myr shen t’eh dy chur lesh ad gys y phurt baïlliu ’ve ayn."
they be] 1662 they are,
31 O that men would therefore praise the Lord for his goodnesse : and declare the wonders that he doth for the children of men.,31 O dy jinnagh deiney er‐y‐fa shen yn Chiarn y voylley son e vieys: as fockley magh ny yindyssyn t’eh dy yannoo son cloan gheiney!
32 That they would exalt him also in the Congregation of the people : and praise him in the seate of the Elders.,32 Dy jinnagh ad eshyn neesht y ghloyraghey ayns sheshaght y pobble: as eh y voylley ayns stoyl y chanstyr!
33 Which turneth the floods into a wildernesse : and drieth up the water springs.,33 Ta chyndaa ny thooillaghyn gys faasagh: as chyrmaghey seose ny farraneyn-ushtey.
Which] 1662 Who,
34 A fruitfull land maketh he barren : for the wickednes of them that dwell therein.,34 Cheer messoil t’eh dy yannoo faase: er coontey’n drogh‐yannoo ocsyn ta vaghey ayn.
35 Againe he maketh the wildernesse a standing water : and water springs of a drie ground.,35 Reesht t’eh jannoo yn aasagh ny loghan ushtey: as geillyn jeh thalloo chirrym.
36 And there he setteth the hungrie : that they may build them a Citie to dwell in;,36 As ayns shen t’eh soiaghey ny accryssee: dy vod ad ard‐valley y hroggal daue hene dy chummal ayn;
"37 That they may sow their land, and plant Vineyards : to yeeld them fruits of increase.","37 Dy vod ad nyn dhalloo y chuirr, as garaghyn‐feeyney y hoiaghey: dy ymmyrkey magh daue ny messyn dy vishaghey."
"38 He blesseth them, so that they multiply exceedingly : and suffereth not their cattell to decrease.","38 T’eh dy nyn mannaghey ad, dy vel ad bishaghey er-skyn towse: as cha vel eh surranse da’n maase oc dy ve ny sloo ayns earroo."
"39 And againe, when they are minished and brought low : through oppression, through any plague or trouble;","39 Reesht, tra t’ad er nyn leodaghey as er nyn injillaghey: liorish tranlaase, trooid arkys ny seaghyn erbee;"
,
40 Though he suffer them to bee evil intreated through tyrants : and let them wander out of the way in the wildernesse;,40 Ga dy vel eh surranse ad dy gheddyn drogh ghellal veih reilltee tranlaasagh: as lhiggey daue goll er‐shaghryn jeh’n raad ayns yn aasagh;
41 Yet helpeth hee the poore out of miserie : and maketh him housholds like a flocke of sheepe.,41 Ny-yeih t’eh cooney lesh y voght ass e heaghyn: as bishaghey’n lught‐thie echey myr shioltane keyrragh.
"42 The righteous will consider this, and rejoyce : and the mouth of all wickednesse shall be stopped.","42 Smooinee yn vooinjer chairagh er shoh, as gow‐ee ad boggey: as bee beeall dy-chooilley olkys er ny yeigh."
43 Who so is wise wil ponder these things : and they shall understand the loving kindenesse of the Lord.,43 Quoi‐erbee ta creeney nee ad goaill ny reddyn shoh gys nyn gree: as toigg-ee ad kenjallys‐ghraihagh y Chiarn.
,
The xxii. day.,The 22. day.
Evening prayer.,EVENING PRAYER.
Paratum cor meum. Psal. 108.,Psal. 108. Paratum cor meum.
O God my heart is ready (my heart is ready :) I will sing & give praise with the best member that I have.,"1 O Yee, ta my chree aggindagh, ta my chree aggindagh: goym arrane, as ver-ym moylley lesh rere my phooar."
2 Awake thou Lute and Harpe : I my selfe will awake right earely.,"2 Dooisht, uss lute as chlaasagh: dooisht‐yms mee-hene feer voghey."
"3 I wil give thanks unto thee, O Lord, among the people : I will sing praises unto thee among the nations.","3 Ver-ym booise dhyts, O Hiarn, mastey’n pobble: goym arraneyn‐moyllee hoods mastey ny ashoonyn."
4 For thy mercie is greater then the heavens : and thy trueth reacheth unto the clouds.,4 Son ta dty vyghin ny syrjey na ny niaughyn: as ta dty ynrickys roshtyn gys ny bodjallyn.
5 Set up thy selfe (O God) above the heavens : and thy glory above all the earth.,"5 Soie oo hene seose, O Yee, er-skyn ny niaughyn: as dty ghloyr er-skyn ooilley yn seihll;"
"6 That thy beloved may be delivered : let thy right hand save them, and heare thou me.","6 Dy vod dty chloan reiht v’er nyn livrey: lhig da dty laue yesh ad y hauail, as clasht uss rhyms."
"7 God hath spoken in his holinesse : I wil rejoyce therefore and divide Sichem, and mete out the valley of Sucoth.","7 Ta Jee er loayrt ayns e chasherickys, Nee’m er‐y‐fa-shen boggey ’ghoaill, as rheynn-ym Sichem: as towse‐ym magh coan Succoth."
"8 Gilead is mine, and Manasses is mine : Ephraim also is the strength of my head.","8 Ta Gilead lhiam’s, as lhiam’s Manasses: ta Ephraim myrgeddin troshid my khing;"
"9 Juda is my lawgiver, Moab is my washpot : over Edom will I cast out my shoe, upon the Philistines wil I triumph.","9 Ta Judah m’er‐reill ’sy leigh, Moab my haagh‐nieeaghyn: shooill‐ym harrish Edom; harrish Philistia yioym y varriaght."
"the Philistines 1599, 1636, 1660] 1605 the Philistims, 1662 Philistia",
10 Who will leade me into the strong Citie : and who will bring me into Edom?,10 Quoi nee m’y leeideil gys yn ard‐valley lajer: quoi ver lesh mee stiagh gys Edom?
"11 Hast not thou forsaken us, O God : and wilt not thou God goe foorth with our hostes?","11 Nagh vel uss er hreigeil shin, O Yee: as nagh jean uss, O Yee, goll magh marish ny sheshaghtyn‐caggee ain?"
"thou God goe, 1599] 1636, 1660 thou, O God, go",
12 O helpe us against the enemy : for vaine is the help of man.,12 O cooin lhien noi’n noid: son s’fardalagh ta cooney dooinney.
13 Through God we shall doe great actes : and it is he that shall tread downe our enemies.,13 Trooid Jee nee mayd obbraghyn mooarey: as eshyn eh ver fo-chosh nyn noidyn.
,
,
Deus laudem. Psal. 109,Psal. 109. Deus laudem.
,laudem] laudum 1765 &c.
"Hold not thy tongue, O God of my praise : for the mouth of the ungodly, yea, and the mouth of the deceitfull is opened upon me.","1 Ny bee uss dty-host, O Yee jeh my voylley: son ta beeall ny mee‐chrauee, dy-jarroo, ta beeall yn vooinjer volteyragh er ny osley m’oï."
and the mouth] 1662 the mouth,dty-host] 1765 dy-host; Yee jeh my voylley] 1777 Yee my voylley
"2 And they have spoken against mee with false tongues : they compassed mee about also with wordes of hatred, and fought against me without a cause.","2 As t’ad er loayrt m’oï lesh chengaghyn foalsey: t’ad er jeet mygeayrt‐y‐moo’m lesh focklyn dwoaiagh, as er chaggey m’oï gyn oyr."
"3 For the love that I had unto them, loe, they take now my contrary part : but I give my selfe unto prayer.","3 Son y ghraih v’aym orroosyn, cur‐my‐ner, t’ad nish shassoo m’oï: agh ta mish dy chur mee hene seose gys padjer."
,
4 Thus have they rewarded me evill for good : and hatred for my good will.,4 Myr shoh t’ad er chooilleeney dou olk son mie: as goanlys er son my aigney-mie.
5 Set thou an ungodly man to bee ruler over him : and let Satan stand at his right hand.,5 Nee dooinney mee‐chrauee reill y ymmyrkey harrish: as shassee Noid‐ny‐hanmey ec e laue yesh.
,
"6 When sentence is given upon him, let him bee condemned : and let his prayer be turned into sinne.","6 Tra vees briwnys er ny choyrt er, bee eh er ny gheyrey: as bee’n phadjer echey er ny hyndaa gys peccah."
7 Let his dayes be few : and let another take his office.,7 Bee e laghyn giare: as gow‐ee fer elley yn oik echey.
8 Let his children be fatherlesse : and his wife a widow.,8 Bee’n chloan echey gyn ayr: as y ven echey treoghe.
"9 Let his children be vagabonds, and beg their bread : let them seeke it also out of desolate places.","9 Bee’n chloan echey nyn gercheenyn, as shooyll ny dhieyn son jeirk: shirree ad eh ayns buill fadane."
10 Let the extortioner consume all that hee hath : and let the stranger spoile his labour.,10 Nee’n dooinney tranlaasagh ooilley ny t’echey y chur mow: as nee’n joarree e laboraght y spooilley.
11 Let there be no man to pitie him : nor to have compassion upon his fatherlesse children.,11 Cha gow dooinney erbee chymmey jeh: ny erreeish y hoilshaghey da e chloan gyn ayr.
12 Let his posteritie be destroyed : & in the next generation let his name be cleane put out.,"12 Bee’n sluight echey er ny chur naardey: as ayns yn nah heeloghe, bee’n ennym echey dy-bollagh er ny yarrood."
13 Let the wickednesse of his fathers bee had in remembrance in the sight of the Lord : and let not the sinne of his mother be done away.,13 Bee olkys ny ayraghyn echey er ny reayll ayns cooinaghtyn ayns shilley’n Chiarn: as cha bee peccah e voir er ny chieltyn.
14 Let them alway be before the Lord : that he may root out the memoriall of them from off the earth.,14 Bee ad dy-kinjagh kiongoyrt rish y Chiarn: dy vod eh yn imraa jeu y astyrt dy-bollagh jeh’n ooir.
"15 And that, because his minde was not to doe good : but persecuted the poore helpelesse man, that hee might slay him that was vexed at the heart.","15 As shoh, son nagh row e aigney dy yannoo mie: agh ren eh tranlaase er y voght gyn cooney, dy voddagh eh eshyn y stroie va seaghnit ayns cree."
"16 His delight was in cursing, & it shall happen unto him : he loved not blessing, therefore shall it be farre from him.","16 Va e haitnys ayns gweeaghyn, as hig eh er: cha bynney lesh bannaght, shen‐y‐fa bee eh foddey voish."
"17 Hee clothed himselfe with cursing like as with a raiment : and it shall come into his bowels like water, and like oyle into his bones.","17 Choamree eh eh hene lesh gweeaghyn myr lesh garmad: as hed eh stiagh ayns e vynnagh myr ushtey, as myr ooïll ayns e chraueyn."
18 Let it be unto him as the cloke that he hath upon him : and as the girdle that he is alway girded withall.,18 Bee eh da myr y cloagey t’eh dy cheau: as myr y cryss ta dy-kinjagh mysh.
19 Let it thus happen from the Lord unto mine enemies : and to those that speake evill against my soule.,19 Shoh myr nee eh taghyrt da my noidyn veih’n Chiarn: as dauesyn myrgeddin ta loayrt dy-holk noi m’annym.
"20 But deale thou with me, O Lord God, according unto thy Name : for sweete is thy mercie.","20 Agh dell uss rhym’s, O Hiarn my Yee, cordail rish dty Ennym: son s’millish ta dty vyghin."
"21 O deliver mee, for I am helpelesse and poore : and my heart is wounded within me.","21 O livrey mee, son ta mee ymmyrchagh as gyn cooney: as ta my chree gooint cheu-sthie jee’m."
22 I goe hence like the shadow that departeth : and am driven away as the Grashopper.,22 Ta mee goll ass shoh myr y scadoo ta scughey ersooyl: ta mee eiyrit noon as noall myr y locust.
23 My knees are weake through fasting : my flesh is dried up for want of fatnesse.,23 Ta my ghlioonyn annoon lesh trostey: ta my eill shymlit son laccal soo.
"24 I became also a rebuke unto them : they that looked upon me, shaked their heads.",24 Haink mee myrgeddin dy ve oltooan daue: adsyn va jeeaghyn orrym chrie ad nyn ghing.
rebuke] 1662 reproach,
"25 Helpe me, O Lord my God : Oh save me according to thy mercie.","25 Cooin lhiam, O Hiarn my Yee: O jean uss mish y hauail cordail rish dty vyghin."
26 And they shall know how that this is thy hand : and that thou Lord hast done it.,"26 As bee fys oc dy nee shoh dty laue: as dy nee uss, Hiarn, t’er n’yannoo eh."
,
"27 Though they curse, yet blesse thou : & let them bee confounded that rise up against me; but let thy servant rejoyce.","27 Ga dy vel adsyn gweeaghyn, ny-yeih jean uss bannaghey: as lhig daue ve er nyn goyrt gys nearey ta girree seose m’oï; agh lhig da dty harvaant boggey ’ghoaill."
"28 Let mine adversaries be clothed with shame : & let them cover themselves with their owne confusion, as with a cloke.",28 Lhig da my noidyn ve er nyn goamrey lesh nearey: as lhig daue ve coodit lesh nyn scammylt hene myr lesh cloagey.
"29 As for mee, I will give great thankes unto the Lord with my mouth : and praise him among the multitude.","29 Er my hon’s, ver-ym mooarane booise da’n Chiarn lesh my veeall: as nee’m eshyn y voylley mastey earroo yn pobble."
30 For he shal stand at the right hand of the poore : to save his soule from unrighteous Judges.,30 Son shassee eh ec laue yesh y voght: dy hauail e annym veih briwnyn neu‐chairagh.
,
The xxiii. day.,The 23. day.
Morning prayer.,MORNING PRAYER.
Dixit Dominus. Psal. 110.,Psal. 110. Dixit Dominus.
"The Lord saide unto my Lord : Sit thou on my right hand, untill I make thine enemies thy footestoole.","1 Dooyrt y Chiarn rish my Hiarn’s: Soie uss er my laue yesh, derrey nee’m dty noidyn y yannoo stoyl dty choshey."
"2 The Lord shall send the rod of thy power out of Sion : be thou ruler, even in the middes among thine enemies.","2 Nee’n Chiarn lorg dty phooar y chur ass Sion: bee uss dt’er‐reill, eer ayns mean dty noidyn."
,"ass Sion] 1769, 1777 veih Sion; dt’er-reill] 1765, 1769 d’er-reill"
3 In the day of thy power shall the people offer thee free wil offerings with an holy worship : the dewe of thy birth is of the wombe of the morning.,3 Ayns laa dty phooar nee’n pobble ourallyn-arryltagh y hebbal hoods lesh ooashley crauee: ta druight yn cheet ayd er y theihll veih brein y voghrey.
,
"4 The Lord sware and wil not repent : thou art a Priest for ever, after the order of Melchisedech.","4 Ta’n Chiarn er vreearrey, as cha gow eh arrys: T’ow uss Ard‐saggyrt dy-bragh myr va Melchisedech."
5 The Lord upon thy right hand : shall wound even Kings in the day of his wrath.,5 Nee’n Chiarn er dty laue yesh: eer reeaghyn y chur-mow ayns laa e yymmoose.
6 He shall judge among the heathen; hee shall fill the places with the dead bodies : and smite in sunder the heads over divers countreys.,6 Ver eh briwnys mastey ny ashoonyn; lhieenee eh ny ynnydyn lesh ny kirp marroo: as ard-reilltee ymmodee cheeraghyn y chur fo‐chosh.
,"ard-reilltee] 1765, 1769 ard-reillee"
7 He shall drinke of the brooke in the way : therefore shall he lift up his head.,7 Iu‐ee eh jeh’n strooan er y raad: shen‐y‐fa troggee eh seose e chione.
,
,
,
Confitebor tibi. Psal. 111.,Psal. 111. Confitebor tibi.
"I will give thankes unto the Lord with my whole heart : secretly among the faithfull, and in the Congregation.","1 Ver-yms booise da’n Chiarn lesh ooilley my chree: ayns sheshaght er‐lheh yn vooinjer chrauee, as ayns chaglym y pobble."
2 The workes of the Lord are great : sought out of all them that have pleasure therein.,2 Ta obbraghyn y Chiarn mooar: er nyn gheddyn magh lioroosyn ooilley ta goaill taitnys ayndoo.
3 His worke is worthy to bee praised and had in honour : and his righteousnesse endureth for ever.,3 Ta’n obbyr echey feeu moylley as ooashley: as ta e chairys farraghtyn son dy-bragh.
4 The mercifull & gracious Lord hath so done his marveilous workes : that they ought to be had in remembrance.,4 Ta’n Chiarn myghinagh as graysoil myr shen er n’yannoo e obbraghyn yindyssagh: dy lhisagh ad ve freillt ayns cooinaghtyn.
5 He hath given meat unto them that feare him : he shall ever be mindfull of his Covenant.,5 T’eh er chur beaghey dauesyn ta goaill aggle roïsh: bee eh dy-bragh cooinaghtyn er e chonaant.
6 Hee hath shewed his people the power of his workes : that he may give them the heritage of the Heathen.,6 T’eh er hoilshaghey da e phobble pooar e obbraghyn: dy voddagh eh cur daue eiraght ny ashoonyn.
7 The workes of his hands are veritie & judgement : all his Commandements are true.,7 Ta obbraghyn e laueyn ynrickys as briwnys: ta ooilley e annaghyn firrinagh.
8 They stand fast for ever and ever : and are done in trueth and equitie.,8 T’ad shassoo shickyr son dy-bragh as dy-bragh: as t’ad jeant ayns firrinys as corrymid.
9 He sent redemption unto his people : he hath commanded his Covenant for ever; holy and reverent is his Name.,9 T’eh er choyrt feaysley da e phobble: t’eh er haarey e chonaant son dy-bragh; casherick as arrymagh ta’n Ennym echey.
reverent] 1660 reverend,
10 The feare of the Lord is the beginning of wisedome : a good understanding have all they that doe thereafter; the praise of it endureth for ever.,10 Ta aggle y Chiarn toshiaght creenaght: toiggal mie t’ocsyn ooilley ta dy ymmyrkey ad hene cordail rish; ta’n moylley echey farraghtyn son dy-bragh.
,
,
Beatus vir. Psal. 112,Psal. 112. Beatus vir.
Blessed is the man that feareth the Lord : hee hath great delight in his Commandements.,1 Bannit ta’n dooinney ta goaill aggle roish y Chiarn: ta taitnys mooar echey ayns e annaghyn.
2 His seed shal be mightie upon earth : the generation of the faithfull shal be blessed.,2 Bee yn sluight echey niartal er y thalloo: bee bannaght gour yn vooinjer ynrick.
3 Riches and plenteousnesse shal be in his house: and his righteousnesse endureth for ever.,3 Bee berchys as palchey ayns e hie: as nee e chairys farraghtyn son dy-bragh.
"4 Unto the godly there ariseth up light in the darknes : he is mercifull, loving, and righteous.","4 Da’n dooinney crauee ta soilshey brishey magh ayns y dorraghys: t’eh myghinagh, graihagh, as cairagh."
"5 A good man is mercifull, and lendeth : and will guide his words with discretion.","5 Ta dooinney mie erreeishagh, as coyrt er eeasaght: as nee eh e ghlaare y reill lesh tushtey."
6 For he shall never be mooved : and the righteous shall be had in everlasting remembrance.,6 Son cha bee eh dy-bragh er ny scughey: as bee’n dooinney ynrick freillt ayns cooinaghtyn er son dy-bragh.
"7 He will not be afraid of any evill tidings : for his heart standeth fast, and beleeveth in the Lord.","7 Cha bee eh agglagh jeh drogh naight erbee: son ta e chree shassoo shickyr, as credjal ayns y Chiarn."
8 His heart is stablished and wil not shrinke : until he see his desire upon his enemies.,"8 Ta e chree er ny hickyraghey, as cha vaill eh: derrey hee eh e aigney er e noidyn."
"9 He hath dispersed abroad, and given to the poore : and his righteousnesse remaineth for ever; his horne shall be exalted with honour.",9 T’eh er skeayley dy-lhean as er choyrt da ny boghtyn: as ta e chairys farraghtyn son dy-bragh; bee’n ennym echey er ny hoiaghey seose lesh ooashley.
"10 The ungodly shall see it, and it shall grieve him : hee shall gnash with his teeth, and consume away; the desire of the ungodly shall perish.","10 Hee yn mee‐chrauee eh, as bee eh trimshey da: nee eh snaggeraght lesh e eeacklyn, as lheïe ersooyl; nee yeearree yn vooinjer vee‐chrauee cherraghtyn."
,
,
Laudate pueri. Psal. 113. ,"Psal. 113. Laudate, pueri."
"Praise the Lord, yee servants : O praise the Name of the Lord.","1 Moylley‐jee yn Chiarn, shiuish e harvaantyn: O moylley‐jee Ennym y Chiarn."
2 Blessed bee the Name of the Lord : from this time foorth for evermore.,2 Bannit dy row Ennym y Chiarn: veih’n traa shoh magh er son dy-bragh.
"3 The Lords Name is praised : from the rising up of the Sunne, unto the going downe of the same.",3 Ta Ennym y Chiarn er ny voylley: veih irree gys lhie ny greïney.
4 The Lord is high above all heathen : and his glory above the heavens.,4 Ta’n Chiarn ard er-skyn dy-chooilley ashoon: as ta e ghloyr er-skyn ny niaughyn.
"5 Who is like unto the Lord our God, that hath his dwelling so high : and yet humbleth himselfe to beholde the things that are in heaven and earth?","5 Quoi ta casley rish y Chiarn y Jee ain, ta e ynnyd‐vaghee cha ard: as ny-yeih t’eh ginjillaghey eh hene dy chur my‐ner ny reddyn t’ayns niau as er y thalloo?"
6 Hee taketh up the simple out of the dust : and lifteth the poore out of the myre;,6 T’eh goaill seose yn fer imlee ass y joan: as troggal yn ymmyrchagh veih’n thorran;
7 That hee may set him with the princes : even with the princes of his people.,7 Dy vod eh eshyn y hoiaghey seose mastey ny prinsyn: dy-jarroo mastey prinsyn e phobble.
8 Hee maketh the barren woman to keepe house : and to be a joyfull mother of children.,8 T’eh cur er y ven ghennish dy reayll thie: as dy ve ny moir ghennal dy chloan.
,
The xxiii. day.,The 23. day.
Evening prayer.,EVENING PRAYER.
In exitu Israel. Psal. 114.,Psal. 114. In exitu Israel.
"When Israel came out of Egypt : and the house of Jacob from among the strange people,","1 Tra haink Israel magh ass Egypt: as thie Yacob veih mastey’n pobble joarree,"
2 Juda was his Sanctuary : and Israel his dominion.,2 Va Judah e ynnyd casherick: as Israel e reeriaght.
"3 The sea sawe that, and fled : Jordan was driven backe.","3 Honnick y faarkey shoh, as ren eh chea: va Jordan er ny imman noi’n choorse."
4 The mountains skipped like Rams : & the little hils like yong sheep.,4 Ren ny sleïtyn lheïme myr reaghyn: as ny croink veggey myr eayin.
,
"5 What aileth thee, O thou sea, that thou fleddest : and thou Jordan that thou wast driven backe?","5 Cre haink orts, O aarkey, dy ren oo chea: as orts, Yordan, dy row er dty imman back?"
6 Ye mountaines that yee skipped like Rammes : and ye little hils like yong sheepe?,6 Shiuish sleïtyn dy lheïme shiu myr reaghyn: as shiuish chroink veggey myr eayin?
7 Tremble thou earth at the presence of the Lord : at the presence of the God of Jacob;,"7 Bee er‐creau, uss halloo, ec fenish y Chiarn: ec fenish Jee Yacob;"
8 Which turned the hard rocke into a standing water : and the flint stone into a springing well.,8 Hyndaa yn chreg chreoi gys poyll-ushtey: as y chlagh-flint gys chibbyr gheill.
Which] 1662 Who,
,
,
Non nobis Domine. Psal. 115.,"Psal. 115. Non nobis, Domine."
"Not unto us, O Lord, not unto us, but unto thy Name give the praise : for thy loving mercie, and for thy trueths sake.","1 Cha nee dooinyn, O Hiarn, cha nee dooinyn, agh da dt’ Ennym cur yn moylley: son dty vyghin ghraihagh, as er coontey dt’ynrickys."
2 Wherefore shall the heathen say : Where is now their God?,2 Cre’n‐fa jirr ny ashoonyn‐quaagh: Cre’n raad ta nish yn Jee oc?
"3 As for our God, he is in heaven : he hath done whatsoever pleased him.","3 Er son y Jee ainyn, t’eh ayns niau: t’eh er n’yannoo myr s’gooidsave lesh."
4 Their idoles are silver and golde : even the worke of mens hands.,4 Ta ny jallooyn oc argid as airh: eer obbyr laueyn deiney.
"5 They have mouthes, and speake not : eyes have they and see not.",5 Ta beïll oc as cha vel ad loayrt: ta sooillyn oc as cha vel ad fakin.
"6 They have eares, and heare not : noses have they, and smell not.",6 Ta cleayshyn oc as cha vel ad clashtyn: ta stroanyn oc as cha vel ad soaral.
"7 They have hands, and handle not; feete have they, and walke not : neither speake they through their throat.","7 Ta laueyn oc as cha vel ad loaghtey, cassyn t’oc as cha vel ad shooyll: cha-moo t’ad loayrt trooid nyn scoarnagh."
"8 They that make them, are like unto them : and so are all such as put their trust in them.",8 T’adsyn ta jannoo ad casley roo: as myr shen t’adsyn ooilley ta cur nyn dreishteil ayndoo.
,
"9 But thou house of Israel, trust thou in the Lord : he is their succour and defence.","9 Agh uss hie Israel, treisht uss ayns y Chiarn: she eshyn nyn gemmyrk as nyn vendeil."
"10 Ye house of Aaron, put your trust in the Lord : hee is their helper and defender.","10 Shiuish hie Aaron, cur‐jee nyn dreishteil ayns y Chiarn: eshyn y fer-coonee as y fendeilagh oc."
"11 Ye that feare the Lord, put your trust in the Lord: hee is their helper and defender.","11 Shiuish ta goaill aggle roish y Chiarn, cur‐jee nyn dreishteil ayns y Chiarn: eshyn y fer‐coonee as y fendeilagh oc."
"12 The Lord hath bene mindfull of us, and he shall blesse us : even he shall blesse the house of Israel, he shall blesse the house of Aaron.","12 Ta’n Chiarn er chooinaghtyn orrin, as bannee eh shin: dy-jarroo nee eh thie Israel y vannaghey, nee eh bannaghey thie Aaron."
13 He shal blesse them that feare the Lord : both smal and great.,13 Nee eh adsyn y vannaghey ta goaill aggle roish y Chiarn: chammah beg as mooar.
14 The Lord shall increase you more and more : you and your children.,14 Nee’n Chiarn shiuish y vishaghey ny smoo as ny smoo: shiuish as nyn gloan.
15 Ye are the blessed of the Lord : which made heaven and earth.,15 Shiuish ta cloan bannit y Chiarn: chroo niau as y thalloo.
which] 1662 who,
16 All the whole heavens are the Lords : the earth hath he given to the children of men.,16 Ta ny slane niaughyn lesh y Chiarn: yn thalloo t’eh er choyrt da cloan gheiney.
"17 The dead praise not thee, O Lord : neither all they that goe downe into silence.","17 Cha vel ny merriu coyrt moylley dhyts, O Hiarn: ny adsyn ooilley ta goll sheese ayns yn oaie."
18 But we will praise the Lord : from this time foorth for evermore. Praise the Lord.,18 Agh nee shinyn y Chiarn y voylley: veih’n traa shoh magh son dy-bragh. Moylley‐jee yn Chiarn.
,
The xxiiii. day.,The 24. day.
Morning prayer.,MORNING PRAYER.
Dilexi quoniam. Psal. 116.,Psal. 116. Dilexi quoniam.
I am well pleased : that the Lord hath heard the voyce of my prayer;,1 Ta mee feer wooiagh: dy vel y Chiarn er chlashtyn coraa my phadjer;
2 That hee hath inclined his eare unto mee : therefore will I call upon him as long as I live.,2 Dy vel eh er chrommey e chleaysh hym: shen‐y‐fa nee’m geamagh er choud as vee’m bio.
3 The snares of death compassed mee round about : and the paines of hell gate hold upon me.,3 Ren ribbaghyn y vaaish mee y chombaasal mygeayrt: as hooar pianyn niurin greme orrym.
," Ren ribbaghyn y vaaish mee y chombaasal mygeayrt: as hooar] 1769, 1777 Haink ribbaghyn y vaaish mygeayrt‐y‐moom: as ghow"
"4 I shal finde trouble & heavinesse, & I shal call upon the Name of the Lord : O Lord I beseech thee, deliver my soule.","4 Hooar mee seaghyn as trimshey, as ren mee geamagh er Ennym y Chiarn:[246] O Hiarn, ta mee guee ort, livrey m’annym."
I shal call] 1662 I will call,
"5 Gracious is the Lord, and righteous : yea our God is mercifull.","5 Ta’n Chiarn graysoil as cairal: dy-jarroo, ta’n Jee ainyn myghinagh."
"6 The Lord preserveth the simple : I was in misery, and he helped me.","6 Ta’n Chiarn coadey adsyn ta gyn loght: va mish ayns seaghyn, as chooin eh lhiam."
"7 Turne againe then unto thy rest, O my soule : for the Lord hath rewarded thee.","7 Chyndaa reesht eisht gys dt’ea, O my annym: son ta’n Chiarn er choyrt leagh dhyt."
,"er choyrt leagh dhyt] 1769, 1777 er dty chooilleeney"
"8 And why? thou hast delivered my soule from death : mine eyes from teares, and my feet from falling.","8 As cre’n-fa? t’ow er livrey m’annym veih baase: my hooillyn veih jeïr, as my chassyn veih tuittym."
9 I wil walke before the Lord : in the land of the living.,9 Nee’ms gimmeeaght kiongoyrt rish y Chiarn: ayns cheer y sleih bio.
"10 I beleeved, and therefore will I speak; but I was sore troubled : I said in my haste, All men are liars.","10 Ren mee credjal, as shen‐y‐fa nee’m loayrt; agh va mee dy-mooar seaghnit: dooyrt mee ayns my hiyr, Ta dy-chooilley ghooinney ny vreagerey."
,"ny vreagerey] 1769 fardailys, 1777 fardalys, 1819 mollit"
11 What reward shall I give unto the Lord : for all the benefits that he hath done unto me?,11 Cre’n cooilleeney ver-ym da’n Chiarn: son ooilley ny bannaghtyn t’eh er hoilshaghey dou?
